date,r_idx
2000-09-14,-0.0019552334050070954
2000-09-15,-0.009761249875507534
2000-09-18,-0.013529963067844552
2000-09-19,0.011691129742841548
2000-09-20,-0.0047542936231018944
2000-09-21,-0.0015609304670400888
2000-09-22,0.0033688884403167622
2000-09-25,-0.00606643812121021
2000-09-26,-0.007500946069096223
2000-09-27,0.0001847371812009609
2000-09-28,0.022630475194906803
2000-09-29,-0.013224343490648995
2000-10-02,0.0008221891790267052
2000-10-03,-0.006351894077348736
2000-10-04,0.006437364747666574
2000-10-05,0.0032888307793804356
2000-10-06,-0.018222815342447008
2000-10-09,-0.005159640885802685
2000-10-10,-0.010490968608523556
2000-10-11,-0.01343883920597528
2000-10-12,-0.024900530856694233
2000-10-13,0.037501501001207714
2000-10-16,0.0018675483137315222
2000-10-17,-0.016643886378098455
2000-10-18,-0.0037737234031222913
2000-10-19,0.03814526845249068
2000-10-20,0.00722357946102399
2000-10-23,1.8566430146331777e-05
2000-10-24,0.0032452992001105966
2000-10-25,-0.02044473389270782
2000-10-26,0.0014636412270466832
2000-10-27,0.012194150730854222
2000-10-30,0.015583822620026002
2000-10-31,0.023931393820126743
2000-11-01,-0.0050481832902931675
2000-11-02,0.006722830006210204
2000-11-03,-0.00021807476457270011
2000-11-06,0.004507508922360437
2000-11-07,0.0006004261535728464
2000-11-08,-0.014649254835833854
2000-11-09,-0.005093888646954673
2000-11-10,-0.023625767451306248
2000-11-13,-0.009602394773673063
2000-11-14,0.025131184087314767
2000-11-15,0.005629282415512192
2000-11-16,-0.011954749105825578
2000-11-17,-0.002483877257262476
2000-11-20,-0.017104223967792747
2000-11-21,0.004708028042924065
2000-11-22,-0.017836880664455955
2000-11-24,0.016171981224588933
2000-11-27,0.006017306114306507
2000-11-28,-0.008687553334588366
2000-11-29,0.005903632992166605
2000-11-30,-0.018138514539341052
2000-12-01,0.0014308685598210045
2000-12-04,0.008220321831391245
2000-12-05,0.04286119948982944
2000-12-06,-0.01695338070138495
2000-12-07,-0.005098669268116109
2000-12-08,0.021732430489146626
2000-12-11,0.009504343120853204
2000-12-12,-0.005896508326220864
2000-12-13,-0.007227197940108806
2000-12-14,-0.012955170560490054
2000-12-15,-0.020850712799224753
2000-12-18,0.010147013583697148
2000-12-19,-0.011994815405456452
2000-12-20,-0.02944241619400735
2000-12-21,0.009781470847451935
2000-12-22,0.02645652011747707
2000-12-26,0.007613990148147042
2000-12-27,0.0113422970788061
2000-12-28,0.0045731194657526964
2000-12-29,-0.009711281646355234
2001-01-02,-0.02620869264377592
2001-01-03,0.05942538963793406
2001-01-04,-0.008416373147575753
2001-01-05,-0.025096416004767537
2001-01-08,-0.0010228234768300723
2001-01-09,0.005413955219617115
2001-01-10,0.01051955783244863
2001-01-11,0.01136455557242187
2001-01-12,-0.005841220146160984
2001-01-16,0.007033306656000682
2001-01-17,0.003290828780093151
2001-01-18,0.015507175617107384
2001-01-19,-0.002780678617076048
2001-01-22,0.0012449559481230244
2001-01-23,0.013915960550437858
2001-01-24,0.003642126086811105
2001-01-25,-0.003833849837640494
2001-01-26,-0.0011077230677216186
2001-01-29,0.007536790210142831
2001-01-30,0.007505985612063546
2001-01-31,-0.004926994689343852
2001-02-01,0.0061873713943601675
2001-02-02,-0.01674206892773446
2001-02-05,0.003944514268226497
2001-02-06,-0.0008716432924680612
2001-02-07,-0.00717047230075773
2001-02-08,-0.005639707102943653
2001-02-09,-0.013062614040357612
2001-02-12,0.012823626169510511
2001-02-13,-0.007981607418475156
2001-02-14,-0.000868698778192367
2001-02-15,0.0092201928754697
2001-02-16,-0.016730265552757383
2001-02-20,-0.01616387056259216
2001-02-21,-0.017738088353308635
2001-02-22,-0.0013870472083930257
2001-02-23,-0.0048267750003542186
2001-02-26,0.018343374038920793
2001-02-27,-0.006702179219516726
2001-02-28,-0.01331796647826302
2001-03-01,0.0019677575482292685
2001-03-02,-0.004500581420741628
2001-03-05,0.006647440122042286
2001-03-06,0.011063582434011194
2001-03-07,0.007334416712518814
2001-03-08,0.002901635580663767
2001-03-09,-0.024028494016149524
2001-03-12,-0.04247857561109451
2001-03-13,0.017133230510917634
2001-03-14,-0.025372383724689168
2001-03-15,0.006475863703190197
2001-03-16,-0.018887089655100834
2001-03-19,0.018615627767988925
2001-03-20,-0.023505324335336253
2001-03-21,-0.017080698484516633
2001-03-22,-0.0016250678201735547
2001-03-23,0.020974901750804808
2001-03-26,0.011926993200846931
2001-03-27,0.026023839372821857
2001-03-28,-0.022614050655368284
2001-03-29,-0.004068099023667564
2001-03-30,0.011337475232099029
2001-04-02,-0.011845503812831693
2001-04-03,-0.033560510488181455
2001-04-04,-0.00197945586500028
2001-04-05,0.04595857873058658
2001-04-06,-0.01917549113080373
2001-04-09,0.008372823132207491
2001-04-10,0.028804406077638157
2001-04-11,-0.0007897792082923493
2001-04-12,0.01579850779705979
2001-04-16,-0.0028887433817017787
2001-04-17,0.010993058289374635
2001-04-18,0.04225758763430571
2001-04-19,0.014711605575898332
2001-04-20,-0.008275727165467935
2001-04-23,-0.01417455905536956
2001-04-24,-0.011777425168547137
2001-04-25,0.016472764754090534
2001-04-26,0.005545365051955885
2001-04-27,0.01566868274802756
2001-04-30,-0.0021758926254381765
2001-05-01,0.014184142270353316
2001-05-02,0.001985978316549293
2001-05-03,-0.014254225132098002
2001-05-04,0.014770671276556636
2001-05-07,-0.0022285491743277933
2001-05-08,-0.0012931985037218116
2001-05-09,-0.00433927086540722
2001-05-10,0.00029558410947834885
2001-05-11,-0.007269446146305507
2001-05-14,0.0030404182202192014
2001-05-15,0.0005166559039746232
2001-05-16,0.029317915521141887
2001-05-17,0.0032523767995859426
2001-05-18,0.002779789545728707
2001-05-21,0.017379212127263996
2001-05-22,-0.0021819950310969934
2001-05-23,-0.015092539996232668
2001-05-24,0.0035390609750275996
2001-05-25,-0.011709409799928645
2001-05-29,-0.007229402016343358
2001-05-30,-0.01481703495128234
2001-05-31,0.006573621359888572
2001-06-01,0.004257266708321695
2001-06-04,0.005137301296359207
2001-06-05,0.013675274424144413
2001-06-06,-0.009917699831652582
2001-06-07,0.005862808737500928
2001-06-08,-0.009214003852650808
2001-06-11,-0.008223148347232815
2001-06-12,0.0012549668137310645
2001-06-13,-0.010828734243073323
2001-06-14,-0.01713630416649615
2001-06-15,-0.004273907450255153
2001-06-18,-0.004195772126773255
2001-06-19,0.003910868691657119
2001-06-20,0.009437760736928816
2001-06-21,0.012293001977086632
2001-06-22,-0.009211137902339848
2001-06-25,-0.0051998206723818255
2001-06-26,-0.001102260222875314
2001-06-27,-0.004012652815013747
2001-06-28,0.013417130948693163
2001-06-29,-0.0014255150717350528
2001-07-02,0.010722003475483688
2001-07-03,-0.0011864285624169414
2001-07-05,-0.012079254213812216
2001-07-06,-0.022458094457124586
2001-07-09,0.007200084191868767
2001-07-10,-0.013635738451530667
2001-07-11,-0.0003627853439504757
2001-07-12,0.02512885606511301
2001-07-13,0.006511889097126568
2001-07-16,-0.010278854082001522
2001-07-17,0.010598658595766315
2001-07-18,-0.0040848985909273175
2001-07-19,0.006438754113010379
2001-07-20,-0.0031667274722492235
2001-07-23,-0.016137606225448648
2001-07-24,-0.015896235910042862
2001-07-25,0.016231694364757663
2001-07-26,0.010911208361107236
2001-07-27,0.0027977551370472714
2001-07-30,-0.000829849421196787
2001-07-31,0.005865076358764285
2001-08-01,0.004493197182764566
2001-08-02,0.0046277729496692985
2001-08-03,-0.004757918495547602
2001-08-06,-0.011304454457654772
2001-08-07,0.0036027279204517725
2001-08-08,-0.016876081757045955
2001-08-09,0.00028197111116721546
2001-08-10,0.0058309918138037325
2001-08-13,0.0011895793523463494
2001-08-14,-0.0035997175983043745
2001-08-15,-0.006800913959895529
2001-08-16,0.003218584630260337
2001-08-17,-0.016132576169825507
2001-08-20,0.008481066573911431
2001-08-21,-0.011907493003387386
2001-08-22,0.007324301421439297
2001-08-23,-0.002698745900126026
2001-08-24,0.020273754132181125
2001-08-27,-0.004589923719335947
2001-08-28,-0.014787393668649772
2001-08-29,-0.010983869600377715
2001-08-30,-0.016304505876436875
2001-08-31,0.004412612664973214
2001-09-04,0.00016833863274204685
2001-09-05,-0.00034823777825748314
2001-09-06,-0.021823999556119803
2001-09-07,-0.0181172294832218
2001-09-10,0.00685920242562809
2001-09-17,-0.045469967317354684
2001-09-18,-0.004551639186482283
2001-09-19,-0.01509362502868661
2001-09-20,-0.02949915992914629
2001-09-21,-0.018354025795008586
2001-09-24,0.040897660616718054
2001-09-25,0.009103960990106056
2001-09-26,-0.003705720548719176
2001-09-27,0.011925853871828818
2001-09-28,0.02224259670092902
2001-10-01,-0.0015608262592889768
2001-10-02,0.012444544425861476
2001-10-03,0.02199939080110173
2001-10-04,-0.0021979872498074393
2001-10-05,0.0025756352404730258
2001-10-08,-0.007700634354716934
2001-10-09,-0.0049021021830334514
2001-10-10,0.023302949247858144
2001-10-11,0.016359137684600407
2001-10-12,-0.00473779134031103
2001-10-15,-0.0007629558413251217
2001-10-16,0.007437520209373863
2001-10-17,-0.018002242118138764
2001-10-18,-0.006681956605243777
2001-10-19,0.00528988124742764
2001-10-22,0.016000980776004772
2001-10-23,-0.00459645758738226
2001-10-24,0.0010689214528605405
2001-10-25,0.014419633465608685
2001-10-26,0.004299412914772726
2001-10-29,-0.02326128272588122
2001-10-30,-0.016646984464184108
2001-10-31,0.0005192662423731491
2001-11-01,0.02352620795116886
2001-11-02,0.003544734022281691
2001-11-05,0.014912248865220756
2001-11-06,0.015249206115819484
2001-11-07,-0.0021130853373388762
2001-11-08,0.002674301442380473
2001-11-09,0.0016200905011973256
2001-11-12,-0.001351900366812908
2001-11-13,0.01925760217014195
2001-11-14,0.003346195776330076
2001-11-15,0.0016575819578761098
2001-11-16,-0.0030705441908394316
2001-11-19,0.01127234055042865
2001-11-20,-0.00680201900537207
2001-11-21,-0.0045229910886727875
2001-11-23,0.01178104231628432
2001-11-26,0.006735004260075057
2001-11-27,-0.006629068539011901
2001-11-28,-0.017409207285017055
2001-11-29,0.010812301263319153
2001-11-30,-0.000350446361124093
2001-12-03,-0.008194059699085536
2001-12-04,0.013635847174240321
2001-12-05,0.023445132976394358
2001-12-06,-0.0021461290009832483
2001-12-07,-0.007131317472169692
2001-12-10,-0.01536179636260901
2001-12-11,-0.002446997441929788
2001-12-12,0.0008560559834289018
2001-12-13,-0.014862260031585443
2001-12-14,0.00352001351396621
2001-12-17,0.01051670062737746
2001-12-18,0.008077334405313998
2001-12-19,0.006544731752624383
2001-12-20,-0.007748626772407693
2001-12-21,0.004515205650201311
2001-12-24,-0.00026167058281982016
2001-12-26,0.004195413717498142
2001-12-27,0.007099898081014374
2001-12-28,0.0033856741741467478
2001-12-31,-0.010982215944508197
2002-01-02,0.006336406400521924
2002-01-03,0.010137583943520361
2002-01-04,0.006620349968239539
2002-01-07,-0.006215314403719929
2002-01-08,-0.003035585674077945
2002-01-09,-0.0044375194240705435
2002-01-10,0.001451819573613255
2002-01-11,-0.009115671102934106
2002-01-14,-0.005880983487566292
2002-01-15,0.007076186263319538
2002-01-16,-0.01600762360115726
2002-01-17,0.01080758716687931
2002-01-18,-0.009573919039960258
2002-01-22,-0.006648106833922331
2002-01-23,0.007989251198095505
2002-01-24,0.003965659648976471
2002-01-25,0.001355790081319487
2002-01-28,2.3344923699710845e-05
2002-01-29,-0.027957525167369556
2002-01-30,0.012279153535702242
2002-01-31,0.015320305478092636
2002-02-01,-0.007097764647427268
2002-02-04,-0.024028310288689545
2002-02-05,-0.0030423751855869785
2002-02-06,-0.005516913763423618
2002-02-07,-0.0022428603978718108
2002-02-08,0.01550492077218196
2002-02-11,0.014726045475428638
2002-02-12,-0.0037241792928917193
2002-02-13,0.010673225296987417
2002-02-14,-0.0015239583678483388
2002-02-15,-0.010750611284560849
2002-02-19,-0.018516355089849532
2002-02-20,0.014216119953848931
2002-02-21,-0.015022106971940981
2002-02-22,0.008234289533642187
2002-02-25,0.018635966434958226
2002-02-26,0.00027563497524313204
2002-02-27,0.0012152626212186379
2002-02-28,-0.002588406710713532
2002-03-01,0.023537292485806296
2002-03-04,0.020582830535642548
2002-03-05,-0.006306627032522909
2002-03-06,0.01491862710460919
2002-03-07,-0.004329871352786176
2002-03-08,0.006435815173386704
2002-03-11,0.0034708350543896046
2002-03-12,-0.0019642917365805352
2002-03-13,-0.009405985357239105
2002-03-14,-0.0007081815101851656
2002-03-15,0.011821557812907337
2002-03-18,-0.0004892095342049701
2002-03-19,0.004285918345380508
2002-03-20,-0.015397276348971627
2002-03-21,0.0020014172130336
2002-03-22,-0.003922689114562354
2002-03-25,-0.014512119139794189
2002-03-26,0.006257616109306598
2002-03-27,0.005449134441272804
2002-03-28,0.002815027248137709
2002-04-01,-0.0008175163596963412
2002-04-02,-0.008244383395916793
2002-04-03,-0.009618311054561396
2002-04-04,0.0015418890778778182
2002-04-05,-0.002911291267809526
2002-04-08,0.002860617309509129
2002-04-09,-0.006296510749958625
2002-04-10,0.0117890906101458
2002-04-11,-0.023238554484785873
2002-04-12,0.007365333663269743
2002-04-15,-0.007662114193811202
2002-04-16,0.02412729222181858
2002-04-17,-0.0015822227961039767
2002-04-18,-0.0010392414224570938
2002-04-19,0.0008259405554778667
2002-04-22,-0.014975768670976976
2002-04-23,-0.005702624363925735
2002-04-24,-0.0067456003565062195
2002-04-25,-0.0009873483221249637
2002-04-26,-0.013536376691139846
2002-04-29,-0.00970966538552119
2002-04-30,0.011235798477734758
2002-05-01,0.009385279267024708
2002-05-02,-0.0013927607385599832
2002-05-03,-0.010353488244229981
2002-05-06,-0.018938278085167983
2002-05-07,-0.002623211508958871
2002-05-08,0.03984023251839149
2002-05-09,-0.014158152527147458
2002-05-10,-0.01653678207226155
2002-05-13,0.019101498247040313
2002-05-14,0.0219449036294163
2002-05-15,-0.004965149994383318
2002-05-16,0.006901723907364846
2002-05-17,0.008088366975803028
2002-05-20,-0.012888829525607914
2002-05-21,-0.010836774643500949
2002-05-22,0.005954507519173669
2002-05-23,0.010444681959913474
2002-05-24,-0.012071440667977162
2002-05-28,-0.00836014814431211
2002-05-29,-0.006047200288536633
2002-05-30,-0.0024155572044998385
2002-05-31,0.0024876626265575618
2002-06-03,-0.024479403225493017
2002-06-04,0.0005236463455409275
2002-06-05,0.009706877845456034
2002-06-06,-0.01958598521393922
2002-06-07,-0.0002933297821454551
2002-06-10,0.003807708072069398
2002-06-11,-0.01649316263053107
2002-06-12,0.00789966714545812
2002-06-13,-0.009866555512792387
2002-06-14,-0.0015868063322403438
2002-06-17,0.029063090999747042
2002-06-18,0.0011816452392079627
2002-06-19,-0.01597549716549349
2002-06-20,-0.013101686443168418
2002-06-21,-0.016932947502979166
2002-06-24,0.004225273258260891
2002-06-25,-0.01671014230699656
2002-06-26,-0.0010726566890864849
2002-06-27,0.01831163519602833
2002-06-28,-0.0004192639596911075
2002-07-01,-0.02100649522448011
2002-07-02,-0.02050109928868048
2002-07-03,0.00695608443153361
2002-07-05,0.03710490110882984
2002-07-08,-0.011538705372883616
2002-07-09,-0.024039464963320194
2002-07-10,-0.03252537163599259
2002-07-11,0.008708390019617738
2002-07-12,-0.005375944408369551
2002-07-15,-0.001984820765499577
2002-07-16,-0.017467763170302776
2002-07-17,0.006586447937799523
2002-07-18,-0.026432417957121177
2002-07-19,-0.03656451089961644
2002-07-22,-0.031495557866925
2002-07-23,-0.024555146653377657
2002-07-24,0.0588019170407571
2002-07-25,-0.0035556322240591163
2002-07-26,0.018445592060248362
2002-07-29,0.0551598831371951
2002-07-30,0.005191963503441148
2002-07-31,0.010923922270433775
2002-08-01,-0.028923157299178895
2002-08-02,-0.022198196623318248
2002-08-05,-0.03366787244030922
2002-08-06,0.03064875815002355
2002-08-07,0.020827383979469618
2002-08-08,0.03369188332306359
2002-08-09,0.004013226112581141
2002-08-12,-0.004972085600436749
2002-08-13,-0.021306548534606784
2002-08-14,0.04111756427016843
2002-08-15,0.012162491962789639
2002-08-16,-0.001114472460437
2002-08-19,0.024181405612528035
2002-08-20,-0.013652786538069648
2002-08-21,0.013385712395272599
2002-08-22,0.01467761924340295
2002-08-23,-0.022516063423676017
2002-08-26,0.008027760019120325
2002-08-27,-0.013580217408605606
2002-08-28,-0.01772650993608979
2002-08-29,0.00033830823950770523
2002-08-30,-0.0016571209687227249
2002-09-03,-0.041263621610235106
2002-09-04,0.018280960852289127
2002-09-05,-0.01547400521526282
2002-09-06,0.01745431027568539
2002-09-09,0.010542481021317971
2002-09-10,0.007715922927237596
2002-09-11,0.000325492046277989
2002-09-12,-0.024318837434493597
2002-09-13,0.003699245485540225
2002-09-16,0.0019599758227512322
2002-09-17,-0.019554706445956947
2002-09-18,-0.004059825479975807
2002-09-19,-0.029192698416105202
2002-09-20,0.0028605497437125026
2002-09-23,-0.013258528977811473
2002-09-24,-0.016622346257890757
2002-09-25,0.025896833657345724
2002-09-26,0.019007337517506745
2002-09-27,-0.03166136220439794
2002-09-30,-0.014127890932683088
2002-10-01,0.040784963260983874
2002-10-02,-0.02259175839814753
2002-10-03,-0.009940616963648835
2002-10-04,-0.021712625648574627
2002-10-07,-0.01819131620519548
2002-10-08,0.018813322583840542
2002-10-09,-0.026346659352967264
2002-10-10,0.036184677165245344
2002-10-11,0.04000336575431788
2002-10-14,0.008003039965958155
2002-10-15,0.04854660850247074
2002-10-16,-0.02277666865192213
2002-10-17,0.02370455974984437
2002-10-18,0.006545808224675833
2002-10-21,0.01805262556335728
2002-10-22,-0.009830936262854242
2002-10-23,0.007349823144586509
2002-10-24,-0.014606424973071117
2002-10-25,0.017796280302665814
2002-10-28,-0.007580521165981897
2002-10-29,-0.008474342621245653
2002-10-30,0.010632287087691095
2002-10-31,-0.004899137137288759
2002-11-01,0.01775988647716797
2002-11-04,0.008811440382723626
2002-11-05,0.008255178754770425
2002-11-06,0.009815626171757463
2002-11-07,-0.022166549078913828
2002-11-08,-0.007926126386715134
2002-11-11,-0.02049597247736994
2002-11-12,0.0085190671009535
2002-11-13,0.0002736215334815977
2002-11-14,0.025500504998800064
2002-11-15,0.006540961345103241
2002-11-18,-0.009962518634316317
2002-11-19,-0.0033667240887844787
2002-11-20,0.020177677868464892
2002-11-21,0.022643381550043865
2002-11-22,-0.003351869677737674
2002-11-25,0.0030819597435650975
2002-11-26,-0.020350665473399476
2002-11-27,0.028559067877103054
2002-11-29,-0.0025031299228701594
2002-12-02,-0.0016837745212552372
2002-12-03,-0.013960410292375146
2002-12-04,-0.002839606837220879
2002-12-05,-0.011909985188520086
2002-12-06,0.006477695632339713
2002-12-09,-0.02165044081555745
2002-12-10,0.014411304505459977
2002-12-11,0.0009775137700436072
2002-12-12,-0.0035333068644051347
2002-12-13,-0.013007555264814157
2002-12-16,0.02384740553564714
2002-12-17,-0.007925896392065226
2002-12-18,-0.012784943125109813
2002-12-19,-0.0073091161145998436
2002-12-20,0.013349967326848096
2002-12-23,0.0020144827326807413
2002-12-24,-0.005405563622220205
2002-12-26,-0.0029947961905993194
2002-12-27,-0.015568703100416022
2002-12-30,0.004810781171764126
2002-12-31,0.0009347071245347385
2003-01-02,0.03356616208631907
2003-01-03,-1.1638775722994838e-05
2003-01-06,0.022993282584915776
2003-01-07,-0.006120115254842635
2003-01-08,-0.013510919946294083
2003-01-09,0.019717873651805468
2003-01-10,8.468279479932457e-05
2003-01-13,-0.001061066972831463
2003-01-14,0.005901640616842854
2003-01-15,-0.014200511660498783
2003-01-16,-0.003649906571367853
2003-01-17,-0.013486755910387742
2003-01-21,-0.015402417036540023
2003-01-22,-0.010077228906200763
2003-01-23,0.010638720360223992
2003-01-24,-0.02889690441000682
2003-01-27,-0.016003006150030943
2003-01-28,0.013363105800322024
2003-01-29,0.007252948663615902
2003-01-30,-0.02220586037935532
2003-01-31,0.013402811314194636
2003-02-03,0.00571019588071342
2003-02-04,-0.013672095962940584
2003-02-05,-0.005255312771685138
2003-02-06,-0.006022268506062675
2003-02-07,-0.009771012048690911
2003-02-10,0.007750392873108387
2003-02-11,-0.007855531708469029
2003-02-12,-0.011991601863530207
2003-02-13,-0.0012466487450392952
2003-02-14,0.021659283408926578
2003-02-18,0.019869334516156186
2003-02-19,-0.0066114309659917655
2003-02-20,-0.00913695545673562
2003-02-21,0.013286012571698513
2003-02-24,-0.018030743495288517
2003-02-25,0.007288311263432823
2003-02-26,-0.012481669124564948
2003-02-27,0.011933519099461899
2003-02-28,0.004712857782702461
2003-03-03,-0.007388165774393645
2003-03-04,-0.015152548329345799
2003-03-05,0.010091646282857332
2003-03-06,-0.008823932377369689
2003-03-07,0.008495900041227748
2003-03-10,-0.02550951441695139
2003-03-11,-0.008042329363957889
2003-03-12,0.00503673193672565
2003-03-13,0.0353299870139706
2003-03-14,0.001845457227031571
2003-03-17,0.035898800996990436
2003-03-18,0.004582787353763005
2003-03-19,0.009033804553670971
2003-03-20,0.0021463497151163248
2003-03-21,0.02350137670198271
2003-03-24,-0.03482809067523327
2003-03-25,0.012245772096404775
2003-03-26,-0.0052475973484068066
2003-03-27,-0.0013796584192195247
2003-03-28,-0.005551233024836724
2003-03-31,-0.017570287255284308
2003-04-01,0.012473252829005221
2003-04-02,0.026838006637914733
2003-04-03,-0.004827745191662417
2003-04-04,0.0029161184805105603
2003-04-07,0.0014373490251586396
2003-04-08,-0.0013289144891592095
2003-04-09,-0.013813981819640789
2003-04-10,0.006571448239823085
2003-04-11,-0.0034684249576760365
2003-04-14,0.01960710870347098
2003-04-15,0.0068706000086120106
2003-04-16,-0.011744559327235917
2003-04-17,0.01584722097255994
2003-04-21,-0.001669315838446643
2003-04-22,0.021939315542716453
2003-04-23,0.009353242305250116
2003-04-24,-0.007957924883945932
2003-04-25,-0.013599720694254675
2003-04-28,0.018215258168367016
2003-04-29,0.0034916202331182326
2003-04-30,-0.0007294383228621885
2003-05-01,-0.00029853652054776853
2003-05-02,0.015396378137412452
