date,n_constituents,hhi,effective_n,entropy_concentration,cr_5,cr_7,cr_10
2000-01-31,499,0.01132648853088223,88.28861630623213,0.1666788790413335,0.16254412586456254,0.20265258672766004,0.24788606913611536
2000-02-29,499,0.011806868739860855,84.69646118991115,0.1722451401119145,0.17344487175962686,0.20899455801525574,0.253840131118023
2000-03-31,497,0.012579062134535175,79.4971826440503,0.17597646115886312,0.18385578726470442,0.21975410619077185,0.2707013255910787
2000-04-28,499,0.011610022313238147,86.13247873432299,0.1692951858176608,0.16971102096532142,0.2086162959251535,0.25796806321722177
2000-05-31,498,0.011106282295738627,90.03913041033455,0.16358677172860425,0.16420006826271233,0.20278674694995566,0.25184942072441785
2000-06-30,498,0.012244376290083127,81.67014605798357,0.17477634248015694,0.17310396689262136,0.21343004988852948,0.2615667869664711
2000-07-31,499,0.011882075154017995,84.16038335373128,0.17249521298851045,0.1680938802709376,0.2107941328934016,0.26550821175106853
2000-08-31,499,0.011979660226470328,83.47482158053148,0.1713605951909981,0.16950567159838034,0.20751170333487692,0.26587323382627853
2000-09-29,498,0.010858719806776662,92.09188723848685,0.16226533113415154,0.1509280550028705,0.1916374590645773,0.24149164823877545
2000-10-31,499,0.010729304995343528,93.20268185441607,0.16003831576302918,0.15198934485117999,0.19560157242059484,0.244680683118831
2000-11-30,497,0.010706072972362835,93.40493032145844,0.158188016981476,0.14956900972100376,0.19372553889749577,0.2526453719121143
2000-12-29,497,0.009761053058202223,102.44796273898942,0.14727700098757146,0.13708281175611706,0.1753441576109353,0.23640244879210084
2001-01-31,498,0.00983178538397765,101.71092644370046,0.14935830416954887,0.13142312271211992,0.18133993509638544,0.23445002060362924
2001-02-28,497,0.009893816748529419,101.07322840284426,0.14619057119663936,0.1463090070599551,0.17979622836224726,0.23325109771031016
2001-03-30,496,0.009743159179802965,102.63611437991747,0.14434652319964825,0.14477874900469254,0.18427297372503798,0.23633091113529175
2001-04-30,498,0.010173810386014006,98.29159007864995,0.14625595196934427,0.15199578612697812,0.1901268080566549,0.24319820211207566
2001-05-31,498,0.010137523182323563,98.64342423834495,0.14527675059056777,0.15255437497882768,0.19340845224942987,0.2442636845867837
2001-06-29,497,0.010468376710212285,95.52579427376389,0.14679740863421653,0.1565882376282282,0.19754277966525782,0.2520910518763271
2001-07-31,498,0.010015782770264959,99.84242100066493,0.14538412331719952,0.147968313411054,0.1892541989453191,0.24300414571195034
2001-08-31,496,0.009867401967953257,101.34379882847975,0.14310144608407727,0.1461983991468193,0.18622090706752134,0.23966843766783621
2001-09-28,498,0.010389557107038344,96.25049361560907,0.15146824582420793,0.14897689434842026,0.1948736152052492,0.24502676734606227
2001-10-31,497,0.010581924341694035,94.50077015386337,0.15226549151034552,0.15227996653592546,0.19912834078529773,0.2530108496647944
2001-11-30,496,0.010316698994167659,96.93022938493506,0.1493641195070572,0.1475015030921841,0.19276303265085296,0.2513686718621071
2001-12-31,495,0.010281078452733846,97.26606061780315,0.1467468819109099,0.14898507195462332,0.19472967496922797,0.2527987763089178
2002-01-31,495,0.010089843941077833,99.10956064729545,0.1444732281382356,0.14713544650520322,0.19610396409376077,0.2509205079027698
2002-02-28,496,0.010134960822101809,98.66836365260048,0.14476051100567333,0.15244279207806585,0.19512507352916475,0.25037578801199367
2002-03-28,496,0.0098071156179193,101.96677993403347,0.14073157207074183,0.1475325905370255,0.19201868230731445,0.2468879795808197
2002-04-30,496,0.009230591262756046,108.33542202598001,0.135239049587207,0.13864530394125016,0.18195848899871217,0.23568127747015388
2002-05-31,496,0.00915414369258434,109.24014671192978,0.13535423545947278,0.1367711276153233,0.17917068731377764,0.23098092640449142
2002-06-28,496,0.009544994297189913,104.76695625626557,0.1379043151111462,0.1464217510131835,0.1886503819152323,0.23797896715979724
2002-07-31,497,0.009810799841162288,101.92848862377053,0.14190766663849397,0.1504604160823198,0.19139748253327932,0.23952978600656458
2002-08-30,496,0.009701207099424328,103.07995590150222,0.14091134135148464,0.14992357477128856,0.18958918169533504,0.23762804078206082
2002-09-30,497,0.009564121054421355,104.5574386093445,0.14049051912816846,0.1474029230516392,0.18839672348512534,0.23805518165060163
2002-10-31,497,0.009983357999788736,100.16669741996246,0.14598630343666497,0.14863252829218196,0.19355044688679174,0.242429139022712
2002-11-29,497,0.009831073161131756,101.71829500299229,0.14271923996588376,0.14664654858671256,0.1897540780881098,0.24278736425582478
2002-12-31,497,0.00962767536310115,103.86723298051588,0.1408470126689927,0.14470454345966063,0.18721541319430254,0.23654216412789106
2003-01-31,497,0.009495108966721464,105.31738008534796,0.14000419540817033,0.1431448151242147,0.1864369394233174,0.23768335931009163
2003-02-28,497,0.009637123579549992,103.76540175556151,0.14121666107620956,0.14644463331092222,0.18934479452578215,0.23900717283276643
2003-03-31,497,0.00997803728726152,100.22011054986253,0.1436635583430831,0.15179403074258146,0.1972340531961685,0.2474811548929009
2003-04-30,496,0.010255723587045129,97.50652808770943,0.14555542102535945,0.15681784834284362,0.20134307869589105,0.2527963714079319
2003-05-30,496,0.00951760640496033,105.06843395822986,0.13848434005469046,0.1454146219589731,0.1880755217106544,0.2370586542635827
2003-06-30,496,0.009638882557866211,103.74646583736083,0.13976103623520675,0.1478214299228244,0.19013592128109458,0.23789957914480744
2003-07-31,495,0.009624946292933463,103.89668363491958,0.13899271430172966,0.14621403747476625,0.18901439883234772,0.2413536303566532
2003-08-29,495,0.00935256879623355,106.92249603154144,0.13472707399140904,0.14485357844269411,0.1862443789432706,0.23817885331267846
2003-09-30,495,0.009737377761826451,102.69705299103327,0.1376449032879482,0.14934901028989003,0.1949634366469329,0.2445603182880662
2003-10-31,495,0.009282114810592703,107.73406927253312,0.13399203226660938,0.14108143071652035,0.18925793094984467,0.23760372619981604
2003-11-28,495,0.009067431823814753,110.28481045466418,0.13134408512718188,0.1387763187114615,0.18626675242237933,0.23430065135456266
2003-12-31,495,0.00893277995748276,111.9472330852979,0.13068991904653926,0.13836985661278284,0.18169102586535993,0.23115881244721917
2004-01-30,495,0.008995457439144539,111.16722042932585,0.13061760816959245,0.1398789054248416,0.18180900896692498,0.2332581185111598
2004-02-27,495,0.008817511874295615,113.41067800715435,0.12889006853857188,0.13683821806240007,0.1796716000619366,0.2293380136662505
2004-03-31,494,0.008680445381070719,115.20146214855299,0.12689254013829365,0.1342261682189997,0.17843462321797038,0.22666877501957133
2004-04-30,494,0.008939508633541572,111.86297155617034,0.12971097463534131,0.13917450098013134,0.1816064067111342,0.22808684308145324
2004-05-28,495,0.008909409595637073,112.24088299742093,0.12913100657524124,0.1383227904361265,0.18015173022961026,0.23066664598556183
2004-06-30,493,0.008841863240051581,113.09833378447124,0.1275900035829829,0.13909542334773836,0.17868005640734447,0.22825387035997624
2004-07-30,495,0.009074698331642206,110.19650058373176,0.1301776322130208,0.14193330249817554,0.18253854634653924,0.23130865824796376
2004-08-31,494,0.009047129862794493,110.53229202693441,0.13050136320343364,0.1412928175627822,0.18182482822466742,0.2304047986419034
2004-09-30,495,0.008820855869418442,113.36768390774418,0.12695535792511237,0.1398693542940304,0.1792869293743,0.2263548935051879
2004-10-29,494,0.008783740605495312,113.84671348040229,0.12620337026765238,0.1389502345341305,0.17870444080315723,0.22531623661410832
2004-11-30,494,0.008510736074126054,117.49865009210586,0.12315552489116866,0.13563067309153598,0.17269848115005879,0.21958157013547108
2004-12-31,494,0.008332735553085668,120.0086086530963,0.12118581028708753,0.13356200119703138,0.16894132897861627,0.21613919864080672
2005-01-31,494,0.008454615910014831,118.27858422467897,0.12207074776570259,0.13663867804412125,0.1707920398181313,0.21890654204822002
2005-02-28,494,0.00856776795984594,116.71651294557019,0.1221157161942239,0.1378284670024739,0.1726285950840496,0.21997473156331931
2005-03-31,494,0.008428607636085179,118.64355812681634,0.12040901609151655,0.13593601646460185,0.1725037062603635,0.21615268615880162
2005-04-29,494,0.0085928489301869,116.37583857514058,0.12242992740763081,0.13823989815163837,0.17659988907634816,0.2191331286438415
2005-05-31,494,0.008410809945182944,118.89461377886941,0.12067809687792252,0.13481959086345122,0.17219534512982665,0.21782524838735737
2005-06-30,494,0.008189482993934436,122.10783034052977,0.1179399435735321,0.13278515582589573,0.16907106611534284,0.21454344510087525
2005-07-29,494,0.00787984894727451,126.9059859765308,0.11470890411239465,0.1282097682049658,0.16252287015791547,0.20653827203724248
2005-08-31,493,0.007950828982895427,125.77304859044187,0.11536812119022133,0.12912810306875191,0.16286053433078285,0.20617099655518095
2005-09-30,491,0.008034479089905445,124.46357614601355,0.11566398303574643,0.1302854190074972,0.16309803462968991,0.20594695806384414
2005-10-31,493,0.007987998555365501,125.18780431279681,0.11684262520424282,0.12783329807633534,0.15925337860963773,0.20827542403233115
2005-11-30,493,0.008011240773905637,124.82460934855668,0.11668510900837925,0.1294315354113451,0.16344054935767152,0.2084376946437768
2005-12-30,491,0.007829802465939154,127.71714284621534,0.1144089932145479,0.1255238933147648,0.15942614898829965,0.20419540757069649
2006-01-31,491,0.007626357236493166,131.12420110808117,0.11129948077987928,0.12411578078636921,0.1559461393912024,0.20188127867943106
2006-02-28,493,0.007550957597105892,132.4335340438512,0.1115088102714773,0.12093739107317299,0.15355424177253352,0.20174885735351267
2006-03-31,489,0.007600274703170462,131.5741915990022,0.11085968447090011,0.12375614627124794,0.15537339570068856,0.20158114459528292
2006-04-28,494,0.007460348249903114,134.04199998478447,0.11028803547938448,0.12205033543383141,0.1535656089603793,0.19763223449220918
2006-05-31,494,0.007454079140536902,134.15473342129985,0.11004095468818831,0.12171696313357627,0.15424206968978144,0.19786855953240187
2006-06-30,494,0.007415036967766399,134.86109433399437,0.11002716879460861,0.12058145843079247,0.15297564455538082,0.19647245042697395
2006-07-31,492,0.007748811987849073,129.0520406957998,0.11379232441923826,0.12446407525874517,0.15611701783766802,0.20174908243296502
2006-08-31,494,0.007783520892574854,128.4765614175915,0.11389207034459647,0.12484745041501717,0.1575971439931551,0.20443134765677695
2006-09-29,492,0.007805047048752529,128.12222575388944,0.11437172655304062,0.12496391059885345,0.15814534174358635,0.20384370259046855
2006-10-31,494,0.0077375334280685,129.2401524719005,0.11413390507705468,0.12369400582006436,0.15556539304138187,0.2012459248667587
2006-11-30,492,0.007773531535662395,128.64165989580545,0.11320397118326353,0.12466890836839703,0.15541691530186386,0.20039552001844096
2006-12-29,493,0.007828967169181402,127.73076938379346,0.11396966558632227,0.1266279369369563,0.15684763273618227,0.20098368046830095
2007-01-31,493,0.007766020367597711,128.76608000827756,0.11347300303315144,0.12303426595045257,0.15665048251633412,0.20106418132909512
2007-02-28,495,0.007476565743952892,133.75124813271498,0.10996831051606426,0.1186778219548965,0.15208053162857776,0.19608926565595933
2007-03-30,494,0.0075563786407553315,132.33852451576468,0.1107566900041902,0.12073676528968524,0.15384587497002283,0.1962015722591577
2007-04-30,495,0.007481348670770511,133.6657391610394,0.10999565265597822,0.12040403403606761,0.15231800102525175,0.1944591909432733
2007-05-31,494,0.007490581084201935,133.50099127944256,0.11020858340961204,0.12102643421525458,0.15149558428235171,0.1931822745222074
2007-06-29,491,0.007584010296019646,131.85636107651845,0.11050583961415084,0.1219282684036589,0.15252457038008443,0.19339093261942586
2007-07-31,495,0.007714884282398365,129.61957216669035,0.11219655998299505,0.12293699006437843,0.15338614315918833,0.19492097273149012
2007-08-31,495,0.007809932593223103,128.04207822071703,0.11431629981032809,0.12225756326515269,0.15459791735784237,0.1968838559393362
2007-09-28,494,0.007996576446817954,125.05351592029437,0.11643500061155698,0.1245949256414538,0.15694395317794985,0.2002060684941847
2007-10-31,496,0.008025496491231457,124.60288296089666,0.11753165679461497,0.12530555359283815,0.1563070877284181,0.19845633958640974
2007-11-30,496,0.007967500516091089,125.50987577351384,0.1179039729538095,0.12478044183867877,0.1531197025443855,0.19433873553108272
2007-12-31,495,0.008205292203676356,121.8725640936898,0.12006845175324521,0.12949988066953796,0.1580118729679398,0.20006600562604204
2008-01-31,496,0.008133295070737153,122.95139808684773,0.11893971515906632,0.12770792217815655,0.15672942087716882,0.19891008561338264
2008-02-29,496,0.00797578179592598,125.37955846670717,0.11753168970065042,0.12384942168070967,0.15559579757244,0.19726260315584432
2008-03-31,496,0.008196903142748863,121.99729368336126,0.1194015361252132,0.1305008344178819,0.16355157912407514,0.20708401645690178
2008-04-30,496,0.00804532314989018,124.2958152667429,0.11803954522656956,0.12401490075575351,0.15810075795092823,0.20137678505508938
2008-05-30,495,0.007699977673262143,129.87050643957826,0.11470348319996393,0.12119552914791687,0.15396950258777142,0.1956526666499492
2008-06-30,494,0.007906506471632534,126.47811060268698,0.1162573974080936,0.12339226356101417,0.1576989444978442,0.20093936629083495
2008-07-31,496,0.007821387756784549,127.85454846329087,0.11733060985526766,0.11940504053929832,0.15334399046467168,0.1982912141323395
2008-08-29,496,0.007740802339002104,129.18557485462338,0.11642828424321516,0.12150187335622507,0.15521019331723973,0.19757318995238005
2008-09-30,495,0.00839228539355935,119.1570535443717,0.12396987203329912,0.1283853124395319,0.16266484439868056,0.20932854740613746
2008-10-31,496,0.009160586415086432,109.16331713798529,0.1338721529451592,0.13617299566879915,0.17362658500321423,0.22342064334937733
2008-11-28,496,0.010041883396111104,99.58291294113887,0.14007709408697178,0.14618631736199966,0.1875068739353966,0.23600725321943425
2008-12-31,493,0.009908834133783075,100.92004634436361,0.13813427594283778,0.14322340990745888,0.18507995743444788,0.23269788440384012
2009-01-30,496,0.009816817447416764,101.86600752804505,0.13755175999575908,0.1371942061069899,0.17839001437159288,0.22282716808947448
2009-02-27,496,0.00994749628886262,100.52780830083007,0.1394916701991984,0.14468346437149515,0.18438226215397346,0.22933879478838815
2009-03-31,496,0.009514163584197986,105.10645430365457,0.13669469006280666,0.1383154630220621,0.17678270363253962,0.22346191776958874
2009-04-30,496,0.008708025450945936,114.83659592328958,0.12758157593792663,0.12813796645861728,0.16362676943680826,0.21404168223853456
2009-05-29,496,0.008553723906365884,116.90814561547589,0.12688936865930533,0.12320431394021691,0.1585505297347634,0.20882895453433717
2009-06-30,494,0.008711652358753846,114.78878619337428,0.12889040004044505,0.12640893175268242,0.15908469961079919,0.20782168917123492
2009-07-31,496,0.008392300412822016,119.1568402952031,0.12605547447383902,0.12012572132065687,0.1547965611628943,0.2038074894955257
2009-08-31,495,0.008205203721856964,121.8738783214129,0.12368874968560495,0.11624503003049089,0.15147007793187048,0.2003708948121858
2009-09-30,496,0.00806583625075453,123.9797051305689,0.12243968521023163,0.11310425547050502,0.14697691402213958,0.19609443128491044
2009-10-30,496,0.008376366287781236,119.38350898750917,0.12577481867567752,0.11679966690999911,0.15213671074699908,0.2025537831692705
2009-11-30,496,0.008425399453145754,118.68873464825866,0.1269825674886127,0.11965919714491591,0.1539263273157691,0.20350572564260624
2009-12-31,496,0.00800662237542466,124.89661096911186,0.12144168184042703,0.1141241238018003,0.1473710195674169,0.19726029384225083
2010-01-29,496,0.00793033899266133,126.0980143377719,0.12094741422128241,0.1128805863863778,0.14617199002614306,0.19521815909468215
2010-02-26,494,0.007847172663347097,127.43443312657588,0.11961233325641696,0.11190433335339314,0.14597617355835277,0.192720341849291
2010-03-31,496,0.007729594162558565,129.37289836559685,0.11853927951095311,0.10932726466728368,0.14399224455217413,0.1925164683104943
2010-04-30,496,0.007679316474014754,130.2199230079652,0.11697009077377751,0.1119941112474655,0.1446750124255242,0.1915863450492879
2010-05-28,496,0.007582938517932485,131.87499775122185,0.11570379305133283,0.11016646491773069,0.14338676192951036,0.18993087882278104
2010-06-30,495,0.007760533372840082,128.8571225657954,0.11793274416752508,0.11285399056047156,0.1462438988635178,0.19347367815294578
2010-07-30,496,0.00765920733846588,130.56181348921382,0.11708767353884764,0.11129644920664551,0.14307543199341183,0.19096916357126675
2010-08-31,496,0.007662990878634088,130.49734964296968,0.11711920885115823,0.11192296776775598,0.1428661718628693,0.1917241221767349
2010-09-30,496,0.007544043946421405,132.5549012044608,0.11536925464727321,0.10935471860265689,0.14168164564370303,0.1895864383744297
2010-10-29,496,0.007600856892854934,131.56411363829707,0.11585849131232662,0.1109324981038898,0.1427546288482225,0.19051926964208665
2010-11-30,496,0.007532278639269151,132.76194998769043,0.11409579330723463,0.11205246674117653,0.1437209931697601,0.18926594009461845
2010-12-31,496,0.007490701432221402,133.49884640956054,0.11313035042064634,0.10973297872483055,0.1420089944809112,0.18738479907643768
2011-01-31,496,0.007641064345896424,130.87182030302395,0.11394202113154517,0.11460325371027011,0.1474992550318736,0.18973031629525328
2011-02-28,495,0.00756103057122631,132.25710312632842,0.11235233022220947,0.11344252124062879,0.1454957909668684,0.18888204910725934
2011-03-31,495,0.007448290537409341,134.25899472871788,0.11083127983900243,0.11251958625681524,0.14350241491028423,0.18612639435946948
2011-04-29,496,0.007384885093523743,135.41172101336568,0.10995852657820882,0.11166133655594296,0.1423656367781877,0.18638499380852144
2011-05-31,496,0.007268288064640115,137.58398003856695,0.10863793911217157,0.10923797733218815,0.1410668016687078,0.18493601812212418
2011-06-30,496,0.007235559954228057,138.2063041873706,0.10844528512500606,0.10908305329272179,0.1411019291271652,0.185647184192344
2011-07-29,497,0.007520761431441246,132.9652601157386,0.1114562034871196,0.11694446751004697,0.147159520167602,0.19143790479739228
2011-08-31,497,0.007689960025394597,130.03968768338126,0.11359012452798778,0.11864244619665443,0.15023748914731083,0.1965420077975583
2011-09-30,497,0.00815096389238093,122.68487668492124,0.11870858606362567,0.12486737758695239,0.15852570480826197,0.2065222761184696
2011-10-31,496,0.007818217280517683,127.90639657609837,0.1147210380456608,0.121328714981546,0.15334722056964928,0.19878529987941831
2011-11-30,497,0.007799167237663384,128.2188174105109,0.11502764019536993,0.12019311852851303,0.15321241350948414,0.19819683309316985
2011-12-30,496,0.008079956557347955,123.76304165776668,0.11709433995602025,0.1233061002531683,0.15677374321962412,0.2039640542953231
2012-01-31,497,0.007972968332459668,125.42380181403519,0.11554179344423687,0.1242053672593773,0.1578820161117821,0.20149420977381569
2012-02-29,497,0.008247307292018075,121.25169641342477,0.11706189982697346,0.12804624211183238,0.16123388946627412,0.2046779170886992
2012-03-30,497,0.008469216479507727,118.07467696918818,0.11911588894740188,0.13044787027698318,0.16284615819850476,0.2053042555617792
2012-04-30,496,0.008390089665388652,119.18823753758741,0.11866009605851069,0.12965402001206622,0.16129053128652382,0.20359079529359905
2012-05-31,497,0.008627623393507441,115.90677459942579,0.12080119211088625,0.13003542889122174,0.16533680116775967,0.21024930285046065
2012-06-29,496,0.008717307826202003,114.71431546724267,0.12225188697398981,0.13293549244632813,0.1672499122725402,0.21207005713399893
2012-07-31,497,0.00892082516471402,112.09725350917776,0.12470882995128063,0.13388683370065949,0.16844785966179707,0.21556098717267227
2012-08-31,497,0.009021612629698859,110.84492773587198,0.12404863317693116,0.1356218266035725,0.1688878898711936,0.2133163666319233
2012-09-28,495,0.009021597755708622,110.84511048691205,0.12401702201071352,0.13467732281453437,0.17003598067585787,0.21522345494456127
2012-10-31,497,0.008590957163428451,116.40146504943382,0.12076076162810001,0.13055586673416056,0.164135252780015,0.2077904202834076
2012-11-30,496,0.00836920973430462,119.48559442847896,0.1189080843306134,0.12629416872313254,0.15876062929703416,0.2032712195565746
2012-12-31,496,0.007931807456458967,126.07466904478221,0.11486948724270707,0.11970242878575511,0.15241792878399404,0.19608300995226002
2013-01-31,497,0.0074391742038464135,134.42352236931777,0.11097335529572683,0.11165720155621997,0.14473081095646706,0.1884456525194751
2013-02-28,497,0.007363142910786616,135.81157015641415,0.11058375526086117,0.11009414834467762,0.14264444637005255,0.18844489649872703
2013-03-28,497,0.007203488452633775,138.82162879491742,0.10903044326527778,0.1074091439505983,0.13998661691846845,0.18539527623168345
2013-04-30,496,0.007203060632111296,138.8298740041133,0.10946333701948097,0.10762588876431711,0.13914331266077679,0.18510174984085678
2013-05-31,497,0.007130210154526473,140.24832064243853,0.10845465198718929,0.10690177535011677,0.13894060054700036,0.18423126049072186
2013-06-28,496,0.0069934160946083105,142.99163477073336,0.10718052638830666,0.10408809795106697,0.1360285693946056,0.181617245617179
2013-07-31,497,0.006978806169237486,143.29098355073836,0.10684283426419672,0.10446537894803988,0.13632393983168653,0.18135391715792165
2013-08-30,497,0.006975929313931123,143.3500763837977,0.10604793638828147,0.1064290090487367,0.13778826044112621,0.18232010484560107
2013-09-30,497,0.006730372975666386,148.5801758112801,0.10331519067888884,0.10215525991227327,0.13374940195593685,0.17676070166304633
2013-10-31,497,0.0068545239702148325,145.88905142725153,0.10450884352018996,0.10528392728482167,0.13861051993549328,0.18081088087494104
2013-11-29,496,0.006965828443487533,143.55794262129962,0.10557268455161417,0.10867242222476209,0.14084300275589906,0.18311643738675693
2013-12-31,497,0.006859742714150113,145.77806219134487,0.10409225213574091,0.10893613356561278,0.1391475698792374,0.18040775066836628
2014-01-31,497,0.0067106080928325445,149.01779185526843,0.10283005055490779,0.10672204169586619,0.13676818120110046,0.17718320718088698
2014-02-28,497,0.006636249952144707,150.6875128590989,0.10185144208144536,0.10534584603139277,0.13475704139429756,0.17443842586472658
2014-03-31,497,0.006686203350323022,149.56170903053498,0.10237827268643784,0.10569317614739264,0.13602173994730982,0.17700525848397147
2014-04-30,496,0.006712068919342151,148.98535936040565,0.10216427912427417,0.09974688396487512,0.1305283444588465,0.17157745994341472
2014-05-30,498,0.006658024617919994,150.19469848587102,0.10163823409318073,0.10624053208143604,0.1354981406947157,0.17313030037958982
2014-06-30,497,0.006617548006845348,151.1133729540876,0.10064989807133307,0.1064084881900797,0.13464120391011772,0.17257656550613162
2014-07-31,498,0.006747069523037157,148.2124938220372,0.10246953194943842,0.10785700201290739,0.1361084661107727,0.1737869974769312
2014-08-29,499,0.0067551286478508485,148.03567069268934,0.10227599846207047,0.10797379561852002,0.13568738003104838,0.1735522127403296
2014-09-30,499,0.006787926062789367,147.32040254266843,0.10364965541266413,0.1081659232056014,0.1361489871745991,0.173933116205621
2014-10-31,499,0.006813281830887985,146.77214664253341,0.10313860314960466,0.10952549784957685,0.13701072761314928,0.1746413806630388
2014-11-28,499,0.006898282142045472,144.96362708984253,0.10354680302893238,0.10961323014053355,0.13876995714912846,0.17467897293074433
2014-12-31,499,0.0066540494513977885,150.28442564248363,0.10152094352725272,0.10618863189091043,0.1344521125935499,0.1713221532303824
2015-01-30,499,0.006737095537183994,148.43191616932083,0.10161906504706453,0.10615074922040628,0.13435686734825228,0.168651953072486
2015-02-27,499,0.006818052192295792,146.6694551165173,0.10202298703657853,0.10621245544201563,0.13460008777866006,0.16899336732509015
2015-03-31,499,0.006681754629593507,149.6612874066039,0.10013059159100723,0.10445121622417672,0.13173964745187314,0.16675969684677291
2015-04-30,499,0.006805533927199398,146.93924248960704,0.10191375006931891,0.10731770406872215,0.1348904268629159,0.16953951364536216
2015-05-29,499,0.006831294762815148,146.3851341100533,0.10216663280392435,0.10701701013554621,0.13384239139895146,0.1688269381364174
2015-06-30,497,0.006778807680128979,147.51856774626378,0.10201800563908348,0.1054981182795879,0.13319303937668173,0.16771509428468911
2015-07-31,499,0.006759630737056942,147.9370751005531,0.10389100214350544,0.1029618600198112,0.1300035816058991,0.16457078978166856
2015-08-31,499,0.0067097180400756025,149.03755925766626,0.10292498233954717,0.10249466115450256,0.1296753309455118,0.1657420901179742
2015-09-30,502,0.006786765107631033,147.34560341208817,0.10456157249220499,0.10373539243905802,0.13201700087860868,0.16880744480555046
2015-10-30,502,0.006905485963098035,144.81240065418453,0.10645823032198509,0.1052717971870461,0.136272730913426,0.17157966920007145
2015-11-30,502,0.0069583905106743,143.71139395898828,0.10679194788267232,0.10845927451345701,0.13819970481779112,0.17732120224806608
2015-12-31,501,0.006920229110576894,144.5038862183909,0.10818164657458484,0.10687134020923447,0.137183198504435,0.17736741097125996
2016-01-29,499,0.0070777933641976605,141.28697300749187,0.11044334394767163,0.10660419911159161,0.13765806978721648,0.1794245198358628
2016-02-29,500,0.0068802230239394324,145.34412569484218,0.10766441123358594,0.10522278631544799,0.13423488528415367,0.17378326150097553
2016-03-31,500,0.006903639332214765,144.8511360281605,0.10648786355421647,0.10634368055623698,0.13566628117280316,0.17564467988768837
2016-04-29,501,0.006619449032716119,151.069975017192,0.10436465972540665,0.1003297519857088,0.13166139132300506,0.17087655022419476
2016-05-31,501,0.006772940077563909,147.64636753728374,0.10587669422337065,0.1053303340016504,0.1346750768624202,0.17456242190264853
2016-06-30,499,0.006767913315315885,147.756029578125,0.10620558887340603,0.10510193048957064,0.1345666662183782,0.17205373675215704
2016-07-29,501,0.006807742978290452,146.89156203296002,0.10607585280863074,0.10671028926046078,0.1351153469931858,0.17593611493049618
2016-08-31,501,0.006824814133534075,146.52413683860615,0.10604708423309062,0.10674398229083501,0.1362600626522153,0.17599993746973536
2016-09-30,500,0.0069343743638896164,144.20911642836109,0.10641230885720887,0.11023655142307269,0.13931019426130872,0.1775017703087964
2016-10-31,501,0.0070115677258802455,142.62145629841407,0.10753105664350826,0.11090846210101435,0.14126386174369693,0.18001739110023113
2016-11-30,501,0.006785254584004526,147.3784052786151,0.10505465847267892,0.1060940716072291,0.13358519449508172,0.17382806568466821
2016-12-30,501,0.006896140213699601,145.00865252325343,0.10657591971803171,0.10710049429714594,0.13661689163445515,0.17752259145665258
2017-01-31,501,0.0069133784629243685,144.64707890113087,0.10639669052627254,0.10769784995360207,0.13654889746639082,0.17824961569664396
2017-02-28,500,0.007044194664245584,141.96086957615296,0.10758162475011823,0.1083075092707252,0.13955694317445272,0.17938989607717698
2017-03-31,501,0.007160868678129807,139.6478618654362,0.10794865610545878,0.11224648664018805,0.1431701881664953,0.18249745451898206
2017-04-28,501,0.007196241408733355,138.9614304470665,0.10824798914236933,0.11313296218805063,0.14446280024714717,0.18385397735570833
2017-05-31,501,0.007344766519236511,136.15136674268987,0.10957069132884445,0.11700681406362667,0.14871362902497337,0.1879224833292086
2017-06-30,501,0.007153678971196149,139.78821303366266,0.10801741767305284,0.11401405453985064,0.14458149867378065,0.18539787132353858
